2,7,5
2,8,10
2,9,10
2,10,1
2,11,4
2,12,8
2,13,1
2,14,9
2,15,8
2,16,1
2,17,10
2,18,9
2,19,10
2,20,1
2,21,2
2,22,7
2,23,3
2,24,6
2,25,1
2,26,5
2,27,10
2,28,3
2,29,1
2,30,3
2,31,3
2,32,6
2,33,8
2,34,2
2,35,2
2,36,3
2,37,2
2,38,10
2,39,10
2,40,3
2,41,8
2,42,8
2,43,7
2,44,7
2,45,9
2,46,2
2,47,5
2,48,7
2,49,7
2,50,9
2,51,2
2,52,8
2,53,6
2,54,2
2,55,2
2,56,5
2,57,6
2,58,10
2,59,3
2,60,7
2,61,8
2,62,5
2,63,3
2,64,4
2,65,2
2,66,1
2,67,1
2,68,1
2,69,9
2,70,1
2,71,9
2,72,10
2,73,10
2,74,3
2,75,9
2,76,10
2,77,3
2,78,7
2,79,1
2,80,7
2,81,3
2,82,10
2,83,7
2,84,8
2,85,6
2,86,7
2,87,5
2,88,2
2,89,9
2,90,10
2,91,1
2,92,9
2,93,5
2,94,8
2,95,8
2,96,8
2,97,7
2,98,4
2,99,9
3,0,1
3,1,1
3,2,1
3,4,8
3,5,10
3,6,6
3,7,9
3,8,3
3,9,9
3,10,6
3,11,10
3,12,3
3,13,5
3,14,10
3,15,5
3,16,1
3,17,7
3,18,9
3,19,6
3,20,6
3,21,6
3,22,8
3,23,10
3,24,6
3,25,1
3,26,7
3,27,7
3,28,6
3,29,2
3,30,3
3,31,3
3,32,8
3,33,3
3,34,1
3,35,2
3,36,7
3,37,9
3,38,10
3,39,3
3,40,9
3,41,2
3,42,5
3,43,2
3,44,8
3,45,10
3,46,5
3,47,6
3,48,8
3,49,1
3,50,4
3,51,5
3,52,10
3,53,3
3,54,1
3,55,6
3,56,5
3,57,6
3,58,10
3,59,2
3,60,9
3,61,6
3,62,1
3,63,8
3,64,3
3,65,2
3,66,6
3,67,4
3,68,8
3,69,5
3,70,5
3,71,1
3,72,8
3,73,9
3,74,5
3,75,8
3,76,10
3,77,6
3,78,1
3,79,7
3,80,1
3,81,7
3,82,4
3,83,2
3,84,1
3,85,1
3,86,5
3,87,7
3,88,10
3,89,8
3,90,2
3,91,2
3,92,1
3,93,9
3,94,9
3,95,2
3,96,9
3,97,6
3,98,1
3,99,3
4,0,1
4,1,4
4,2,7
4,3,9
4,5,5
4,6,2
4,7,10
4,8,4
4,9,10
4,10,10
4,11,3
4,12,1
4,13,5
4,14,10
4,15,6
4,16,6
4,17,7
4,18,2
4,19,7
4,20,3
4,21,8
4,22,4
4,23,8
4,24,1
4,25,3
4,26,8
4,27,2
4,28,3
4,29,7
4,30,7
4,31,10
4,32,1
4,33,5
4,34,9
4,35,2
4,36,3
4,37,9
4,38,10
4,39,4
4,40,3
4,41,3
4,42,2
4,43,2
4,44,8
4,45,8
4,46,6
4,47,3
4,48,8
4,49,2
4,50,3
4,51,10
4,52,2
4,53,9
4,54,1
4,55,1
4,56,7
4,57,10
4,58,8
4,59,8
4,60,3
4,61,9
4,62,4
4,63,6
4,64,2
4,65,7
4,66,3
4,67,6
4,68,3
4,69,3
4,70,1
4,71,7
4,72,10
4,73,7
4,74,7
4,75,9
4,76,1
4,77,6
4,78,1
4,79,9
4,80,10
4,81,6
4,82,3
4,83,8
4,84,10
4,85,1
4,86,9
4,87,8
4,88,6
4,89,2
4,90,7
4,91,9
4,92,4
4,93,8
4,94,1
4,95,6
4,96,7
4,97,7
4,98,8
4,99,5
5,0,7
5,1,8
5,2,9
5,3,2
5,4,7
5,6,4
5,7,3
5,8,6
5,9,5
5,10,1
5,11,1
5,12,1
5,13,7
5,14,5
5,15,7
5,16,7
5,17,9
5,18,8
5,19,8
5,20,10
5,21,1
5,22,10
5,23,8
5,24,3
5,25,4
5,26,10
5,27,2
5,28,7
5,29,5
5,30,7
5,31,4
5,32,2
5,33,4
5,34,6
5,35,3
5,36,5
5,37,8
5,38,6
5,39,7
5,40,7
5,41,5
5,42,9
5,43,7
5,44,4
5,45,5
5,46,5
5,47,7
5,48,2
5,49,9
5,50,2
5,51,2
5,52,1
5,53,7
5,54,2
5,55,8
5,56,1
5,57,4
5,58,8
5,59,5
5,60,10
5,61,6
5,62,3
5,63,7
5,64,3
5,65,4
5,66,1
5,67,1
5,68,9
5,69,3
5,70,1
5,71,10
5,72,2
5,73,9
5,74,10
5,75,3
5,76,2
5,77,10
5,78,10
5,79,2
5,80,3
5,81,4
5,82,2
5,83,6
5,84,6
5,85,2
5,86,10
5,87,1
5,88,6
5,89,5
5,90,2
5,91,1
5,92,4
5,93,6
5,94,3
5,95,5
5,96,4
5,97,2
5,98,9
5,99,6
6,0,5
6,1,3
6,2,4
6,3,1
6,4,3
6,5,5
6,7,5
6,8,9
6,9,1
6,10,10
6,11,2
6,12,4
6,13,10
6,14,9
6,15,2
6,16,1
6,17,7
6,18,9
6,19,3
6,20,4
6,21,10
6,22,6
6,23,3
6,24,8
6,25,8
6,26,1
6,27,1
6,28,9
6,29,9
6,30,8
6,31,9
6,32,8
6,33,6
6,34,8
6,35,9
6,36,6
6,37,10
6,38,5
6,39,9
6,40,3
6,41,6
6,42,1
6,43,7
6,44,7
6,45,5
6,46,3
6,47,4
6,48,6
6,49,4
6,50,10
6,51,5
6,52,8
6,53,5
6,54,10
6,55,9
6,56,4
6,57,6
6,58,8
6,59,8
6,60,1
6,61,4
6,62,6
6,63,6
6,64,2
6,65,6
6,66,1
6,67,9
6,68,6
6,69,2
6,70,4
6,71,2
6,72,10
6,73,4
6,74,10
6,75,10
6,76,6
6,77,4
6,78,9
6,79,3
6,80,7
6,81,1
6,82,10
6,83,10
6,84,10
6,85,3
6,86,9
6,87,3
6,88,9
6,89,4
6,90,4
6,91,4
6,92,7
6,93,4
6,94,1
6,95,2
6,96,6
6,97,5
6,98,10
6,99,6
7,0,4
7,1,3
7,2,1
7,3,4
7,4,6
7,5,6
7,6,4
7,8,8
7,9,4
7,10,6
7,11,9
7,12,4
7,13,5
7,14,8
7,15,9
7,16,3
7,17,5
7,18,1
7,19,3
7,20,8
7,21,5
7,22,5
7,23,8
7,24,5
7,25,9
7,26,5
7,27,7
7,28,7
7,29,6
7,30,4
7,31,6
7,32,8
7,33,7
7,34,5
7,35,10
7,36,6
7,37,4
7,38,7
7,39,8
7,40,2
7,41,9
7,42,2
7,43,2
7,44,2
7,45,2
7,46,6
7,47,7
7,48,9
7,49,6
7,50,10
7,51,4
7,52,6
7,53,8
7,54,2
7,55,3
7,56,2
7,57,4
7,58,2
7,59,1
7,60,6
7,61,8
7,62,5
7,63,2
7,64,1
7,65,4
7,66,9
7,67,4
7,68,4
7,69,6
7,70,4
7,71,6
7,72,3
7,73,6
7,74,6
7,75,7
7,76,1
7,77,6
7,78,9
7,79,3
7,80,2
7,81,9
7,82,3
7,83,1
7,84,9
7,85,5
7,86,7
7,87,5
7,88,9
7,89,9
7,90,2
7,91,8
7,92,6
7,93,1
7,94,1
7,95,5
7,96,10
7,97,4
7,98,3
7,99,4
8,0,4
8,1,10
8,2,9
8,3,10
8,4,1
8,5,2
8,6,6
8,7,8
8,9,9
8,10,10
8,11,10
8,12,2
8,13,6
8,14,5
8,15,10
8,16,8
8,17,3
8,18,8
8,19,9
8,20,2
8,21,1
8,22,2
8,23,8
8,24,10
8,25,8
8,26,8
8,27,7
8,28,1
8,29,9
8,30,1
8,31,4
8,32,6
8,33,10
8,34,3
8,35,5
8,36,9
8,37,7
8,38,6
8,39,5
8,40,9
8,41,7
8,42,3
8,43,10
8,44,5
8,45,6
8,46,10
8,47,6
8,48,9
8,49,5
8,50,3
8,51,3
8,52,10
8,53,6
8,54,4
8,55,7
8,56,5
8,57,2
8,58,8
8,59,8
8,60,6
8,61,1
8,62,1
8,63,4
8,64,8
8,65,4
8,66,9
8,67,9
8,68,2
8,69,1
8,70,8
8,71,6
8,72,3
8,73,9
8,74,3
8,75,6
8,76,3
8,77,2
8,78,3
8,79,8
8,80,2
8,81,5
8,82,8
8,83,3
8,84,1
8,85,6
8,86,7
8,87,3
8,88,9
8,89,3
8,90,10
8,91,5
8,92,5
8,93,9
8,94,6
8,95,7
8,96,1
8,97,10
8,98,8
8,99,5
9,0,8
9,1,10
9,2,3
9,3,2
9,4,10
9,5,9
9,6,1
9,7,9
9,8,2
9,10,4
9,11,4
9,12,6
9,13,5
9,14,1
9,15,4
9,16,7
9,17,3
9,18,8
9,19,4
9,20,1
9,21,9
9,22,6
9,23,6
9,24,7
9,25,10
9,26,2
9,27,1
9,28,9
9,29,3
9,30,7
9,31,5
9,32,9
9,33,10
9,34,5
9,35,6
9,36,5
9,37,1
9,38,8
9,39,8
9,40,8
9,41,6
9,42,7
9,43,8
9,44,6
9,45,1
9,46,5
9,47,4
9,48,7
9,49,4
9,50,9
9,51,9
9,52,1
9,53,2
9,54,1
9,55,1
9,56,7
9,57,8
9,58,1
9,59,1
9,60,3
9,61,4
9,62,6
9,63,8
9,64,9
9,65,3
9,66,8
9,67,5
9,68,3
9,69,7
9,70,1
9,71,4
9,72,8
9,73,10
9,74,7
9,75,6
9,76,4
9,77,10
9,78,9
9,79,9
9,80,3
9,81,10
9,82,8
9,83,3
9,84,2
9,85,5
9,86,8
9,87,7
9,88,6
9,89,6
9,90,10
9,91,5
9,92,5
9,93,1
9,94,5
9,95,2
9,96,8
9,97,8
9,98,1
9,99,5
10,0,5
10,1,4
10,2,4
10,3,8
10,4,4
10,5,3
10,6,7
10,7,9
10,8,7
10,9,7
10,11,1
10,12,6
10,13,4
10,14,10
10,15,4
10,16,1
10,17,6
10,18,10
10,19,4
10,20,6
10,21,8
10,22,10
10,23,9
10,24,6
10,25,6
10,26,1
10,27,10
10,28,9
10,29,3
10,30,3
10,31,3
10,32,6
10,33,4
10,34,8
10,35,7
10,36,1
10,37,3
10,38,1
10,39,4
10,40,3
10,41,5
10,42,5
10,43,8
10,44,6
10,45,1
10,46,8
10,47,2
10,48,8
10,49,6
10,50,10
10,51,9
10,52,2
10,53,8
10,54,8
10,55,7
10,56,2
10,57,10
10,58,2
10,59,7
10,60,6
10,61,2
10,62,7
10,63,9
10,64,6
10,65,10
10,66,2
10,67,3
10,68,5
10,69,4
10,70,7
10,71,8
10,72,4
10,73,10
10,74,7
10,75,8
10,76,10
10,77,6
10,78,4
10,79,6
10,80,10
10,81,4
10,82,5
10,83,3
10,84,8
10,85,5
10,86,5
10,87,5
10,88,7
10,89,6
10,90,9
10,91,4
10,92,3
10,93,9
10,94,8
10,95,1
10,96,9
10,97,10
10,98,9
10,99,2
11,0,6
11,1,2
11,2,8
11,3,1
11,4,10
11,5,1
11,6,9
11,7,2
11,8,8
11,9,6
11,10,3
11,12,6
11,13,2
11,14,3
11,15,1
11,16,9
11,17,6
11,18,10
11,19,9
11,20,2
11,21,5
11,22,6
11,23,10
11,24,4
11,25,7
11,26,10
11,27,9
11,28,9
11,29,1
11,30,5
11,31,10
11,32,9
11,33,4
11,34,7
11,35,4
11,36,1
11,37,9
11,38,7
11,39,8
11,40,2
11,41,9
11,42,1
11,43,10
11,44,6
11,45,10
11,46,6
11,47,10
11,48,4
11,49,8
11,50,6
11,51,1
11,52,8
11,53,7
11,54,10
11,55,5
11,56,2
11,57,9
11,58,3
11,59,7
11,60,3
11,61,1
11,62,10
11,63,10
11,64,7
11,65,1
11,66,4
11,67,2
11,68,6
11,69,9
11,70,6
11,71,9
11,72,3
11,73,5
11,74,7
11,75,8
11,76,8
11,77,4
11,78,7
11,79,3
11,80,10
11,81,9
11,82,7
11,83,1
11,84,5
11,85,9
11,86,4
11,87,4
11,88,2
11,89,6
11,90,9
11,91,3
11,92,3
11,93,2
11,94,3
11,95,1
11,96,5
11,97,1
11,98,2
11,99,3
12,0,3
12,1,3
12,2,7
12,3,6
12,4,6
12,5,7
12,6,7
12,7,8
12,8,3
12,9,3
12,10,5
12,11,2
12,13,8
12,14,1
12,15,4
12,16,2
12,17,10
12,18,2
12,19,2
12,20,9
12,21,5
12,22,4
12,23,8
12,24,2
12,25,6
12,26,6
12,27,10
12,28,3
12,29,3
12,30,10
12,31,4
12,32,9
12,33,3
12,34,1
12,35,4
12,36,1
12,37,10
12,38,6
12,39,8
12,40,1
12,41,8
12,42,8
12,43,5
12,44,1
12,45,8
12,46,8
12,47,4
12,48,8
12,49,3
12,50,3
12,51,3
12,52,10
12,53,4
12,54,7
12,55,6
12,56,1
12,57,3
12,58,6
12,59,8
12,60,6
12,61,2
12,62,2
12,63,2
12,64,3
12,65,3
12,66,4
12,67,10
12,68,9
12,69,4
12,70,4
12,71,8
12,72,7
12,73,1
12,74,10
12,75,8
12,76,7
12,77,6
12,78,7
12,79,10
12,80,5
12,81,7
12,82,3
12,83,6
12,84,2
12,85,6
12,86,4
12,87,1
12,88,3
12,89,8
12,90,7
12,91,4
12,92,7
12,93,4
12,94,8
12,95,1
12,96,3
12,97,1
12,98,4
12,99,2
13,0,5
13,1,2
13,2,8
13,3,7
13,4,10
13,5,5
13,6,5
13,7,4
13,8,6
13,9,1
13,10,2
13,11,8
13,12,7
13,14,1
13,15,5
13,16,3
13,17,4
13,18,5
13,19,2
13,20,9
13,21,10
13,22,4
13,23,10
13,24,7
13,25,9
13,26,4
13,27,6
13,28,8
13,29,7
13,30,6
13,31,8
13,32,8
13,33,2
13,34,10
13,35,6
13,36,6
13,37,5
13,38,9
13,39,2
13,40,1
13,41,8
13,42,8
13,43,9
13,44,4
13,45,10
13,46,4
13,47,7
13,48,10
13,49,6
13,50,6
13,51,5
13,52,1
13,53,8
13,54,8
13,55,10
13,56,1
13,57,3
13,58,7
13,59,7
13,60,2
13,61,10
13,62,4
13,63,3
13,64,5
13,65,6
13,66,3
13,67,10
13,68,7
13,69,10
13,70,2
13,71,6
13,72,4
13,73,10
13,74,3
13,75,10
13,76,6
13,77,10
13,78,4
13,79,8
13,80,3
13,81,6
13,82,3
13,83,9
13,84,1
13,85,6
13,86,3
13,87,8
13,88,1
13,89,7
13,90,10
13,91,6
13,92,4
13,93,1
13,94,10
13,95,9
13,96,3
13,97,2
13,98,3
13,99,8
14,0,3
14,1,4
14,2,4
14,3,3
14,4,1
14,5,3
14,6,8
14,7,4
14,8,8
14,9,2
14,10,9
14,11,7
14,12,8
14,13,9
14,15,5
14,16,2
14,17,3
14,18,5
14,19,2
14,20,8
14,21,10
14,22,3
14,23,6
14,24,4
14,25,7
14,26,6
14,27,5
14,28,6
14,29,4
14,30,5
14,31,9
14,32,5
14,33,4
14,34,4
14,35,10
14,36,2
14,37,9
14,38,10
14,39,4
14,40,7
14,41,3
14,42,9
14,43,7
14,44,7
14,45,3
14,46,8
14,47,10
14,48,1
14,49,5
14,50,8
14,51,9
14,52,4
14,53,4
14,54,9
14,55,9
14,56,7
14,57,8
14,58,4
14,59,6
14,60,3
14,61,2
14,62,8
14,63,9
14,64,6
14,65,1
14,66,7
14,67,10
14,68,3
14,69,5
14,70,5
14,71,5
14,72,7
14,73,8
14,74,3
14,75,8
14,76,6
14,77,2
14,78,6
14,79,5
14,80,3
14,81,4
14,82,1
14,83,2
14,84,8
14,85,4
14,86,7
14,87,5
14,88,5
14,89,10
14,90,10
14,91,1
14,92,2
14,93,7
14,94,2
14,95,3
14,96,10
14,97,6
14,98,10
14,99,9
15,0,7
15,1,6
15,2,1
15,3,3
15,4,10
15,5,1
15,6,10
15,7,1
15,8,7
15,9,2
15,10,10
15,11,10
15,12,8
15,13,10
15,14,1
15,16,1
15,17,10
15,18,9
15,19,6
15,20,4
15,21,5
15,22,4
15,23,7
15,24,10
15,25,2
15,26,1
15,27,9
15,28,2
15,29,5
15,30,8
15,31,7
15,32,1
15,33,7
15,34,6
15,35,8
15,36,3
15,37,4
15,38,4
15,39,2
15,40,9
15,41,2
15,42,10
15,43,8
15,44,4
15,45,10
15,46,6
15,47,3
15,48,5
15,49,3
15,50,1
15,51,8
15,52,4
15,53,8
15,54,10
15,55,5
15,56,2
15,57,4
15,58,5
15,59,6
15,60,10
15,61,1
15,62,8
15,63,9
15,64,2
15,65,2
15,66,9
15,67,3
15,68,9
15,69,10
15,70,4
15,71,8
15,72,6
15,73,9
15,74,4
15,75,9
15,76,7
15,77,7
15,78,10
15,79,2
15,80,3
15,81,7
15,82,6
15,83,8
15,84,2
15,85,4
15,86,7
15,87,4
15,88,10
15,89,5
15,90,4
15,91,8
15,92,1
15,93,1
15,94,9
15,95,9
15,96,5
15,97,8
15,98,8
15,99,7
16,0,2
16,1,10
16,2,4
16,3,7
16,4,7
16,5,5
16,6,8
16,7,9
16,8,3
16,9,7
16,10,10
16,11,1
16,12,9
16,13,10
16,14,6
16,15,3
16,17,7
16,18,1
16,19,5
16,20,3
16,21,10
16,22,7
16,23,6
16,24,6
16,25,4
16,26,9
16,27,7
16,28,10
16,29,4
16,30,2
16,31,10
16,32,8
16,33,8
16,34,3
16,35,5
16,36,1
16,37,6
16,38,8
16,39,10
16,40,8
16,41,4
16,42,3
16,43,7
16,44,7
16,45,6
16,46,3
16,47,3
16,48,9
16,49,6
16,50,8
16,51,3
16,52,10
16,53,4
16,54,5
16,55,1
16,56,1
16,57,4
16,58,4
16,59,7
16,60,9
16,61,9
16,62,2
16,63,6
16,64,9
16,65,6
16,66,4
16,67,10
16,68,7
16,69,10
16,70,8
16,71,5
16,72,2
16,73,7
16,74,1
16,75,3
16,76,4
16,77,6
16,78,2
16,79,5
16,80,6
16,81,9
16,82,1
16,83,4
16,84,7
16,85,7
16,86,9
16,87,7
16,88,1
16,89,7
16,90,3
16,91,4
16,92,6
16,93,1
16,94,1
16,95,6
16,96,6
16,97,5
16,98,4
16,99,9
17,0,6
17,1,4
17,2,1
17,3,8
17,4,2
17,5,6
17,6,10
17,7,5
17,8,9
17,9,6
17,10,6
17,11,2
17,12,10
17,13,4
17,14,3
17,15,5
17,16,10
17,18,1
17,19,3
17,20,9
17,21,6
17,22,8
17,23,5
17,24,3
17,25,4
17,26,3
17,27,4
17,28,9
17,29,1
17,30,10
17,31,4
17,32,10
17,33,10
17,34,7
17,35,6
17,36,6
17,37,2
17,38,4
17,39,8
17,40,3
17,41,1
17,42,10
17,43,3
17,44,10
17,45,9
17,46,10
17,47,10
17,48,5
17,49,6
17,50,2
17,51,5
17,52,10
17,53,3
17,54,7
17,55,5
17,56,9
17,57,10
17,58,8
17,59,7
17,60,5
17,61,2
17,62,8
17,63,1
17,64,3
17,65,3
17,66,2
17,67,10
17,68,2
17,69,5
17,70,9
17,71,7
17,72,6
17,73,10
17,74,7
17,75,5
17,76,7
17,77,5
17,78,10
17,79,1
17,80,4
17,81,2
17,82,1
17,83,9
17,84,7
17,85,5
17,86,10
17,87,8
17,88,4
17,89,1
17,90,9
17,91,6
17,92,10
17,93,6
17,94,9
17,95,4
17,96,3
17,97,4
17,98,1
17,99,5
18,0,6
18,1,10
18,2,6
18,3,9
18,4,6
18,5,5
18,6,7
18,7,4
18,8,4
18,9,6
18,10,9
18,11,4
18,12,7
18,13,3
18,14,7
18,15,3
18,16,10
18,17,3
18,19,8
18,20,9
18,21,9
18,22,2
18,23,4
18,24,3
18,25,2
18,26,1
18,27,7
18,28,4
18,29,7
18,30,7
18,31,3
18,32,1
18,33,7
18,34,2
18,35,2
18,36,2
18,37,1
18,38,8
18,39,3
18,40,6
18,41,5
18,42,6
18,43,7
18,44,10
18,45,2
18,46,8
18,47,6
18,48,5
18,49,8
18,50,3
18,51,8
18,52,4
18,53,3
18,54,9
18,55,4
18,56,6
18,57,3
18,58,3
18,59,9
18,60,8
18,61,5
18,62,10
18,63,8
18,64,9
18,65,2
18,66,8
18,67,9
18,68,4
18,69,6
18,70,7
18,71,1
18,72,3
18,73,1
18,74,2
18,75,9
18,76,3
18,77,9
18,78,3
18,79,8
18,80,7
18,81,5
18,82,2
18,83,3
18,84,8
18,85,1
18,86,10
18,87,1
18,88,4
18,89,3
18,90,5
18,91,7
18,92,1
18,93,5
18,94,4
18,95,2
18,96,6
18,97,3
18,98,6
18,99,8
19,0,5
19,1,3
19,2,2
19,3,6
19,4,9
19,5,2
19,6,4
19,7,8
19,8,10
19,9,3
19,10,9
19,11,5
19,12,6
19,13,7
19,14,3
19,15,8
19,16,5
19,17,6
19,18,10
19,20,7
19,21,7
19,22,1
19,23,9
19,24,2
19,25,8
19,26,4
19,27,7
19,28,6
19,29,4
19,30,10
19,31,1
19,32,6
19,33,2
19,34,1
19,35,5
19,36,2
19,37,3
19,38,3
19,39,10
19,40,4
19,41,10
19,42,9
19,43,9
19,44,10
19,45,8
19,46,1
19,47,3
19,48,6
19,49,10
19,50,10
19,51,4
19,52,9
19,53,4
19,54,2
19,55,9
19,56,5
19,57,8
19,58,6
19,59,9
19,60,1
19,61,3
19,62,10
19,63,7
19,64,9
19,65,4
19,66,6
19,67,3
19,68,10
19,69,10
19,70,3
19,71,4
19,72,10
19,73,10
19,74,6
19,75,6
19,76,1
19,77,1
19,78,6
19,79,9
19,80,1
19,81,3
19,82,7
19,83,6
19,84,3
19,85,5
19,86,8
19,87,7
19,88,3
19,89,8
19,90,3
19,91,5
19,92,2
19,93,6
19,94,2
19,95,5
19,96,6
19,97,4
19,98,9
19,99,2
20,0,9
20,1,7
20,2,5
20,3,2
20,4,10
20,5,2
20,6,10
20,7,4
20,8,1
20,9,10
20,10,6
20,11,7
20,12,3
20,13,10
20,14,5
20,15,3
20,16,2
20,17,5
20,18,3
20,19,1
20,21,6
20,22,7
20,23,4
20,24,4
20,25,4
20,26,10
20,27,4
20,28,3
20,29,4
20,30,4
20,31,2
20,32,5
20,33,5
20,34,2
20,35,9
20,36,8
20,37,7
20,38,1
20,39,5
20,40,8
20,41,4
20,42,4
20,43,9
20,44,3
20,45,6
20,46,9
20,47,7
20,48,9
20,49,8
20,50,7
20,51,7
20,52,5
20,53,2
20,54,9
20,55,7
20,56,4
20,57,6
20,58,2
20,59,4
20,60,7
20,61,4
20,62,9
20,63,6
20,64,10
20,65,5
20,66,2
20,67,10
20,68,4
20,69,9
20,70,3
20,71,4
20,72,6
20,73,10
20,74,2
20,75,1
20,76,8
20,77,5
20,78,9
20,79,3
20,80,4
20,81,10
20,82,5
20,83,3
20,84,6
20,85,2
20,86,2
20,87,6
20,88,8
20,89,6
20,90,4
20,91,3
20,92,2
20,93,2
20,94,6
20,95,1
20,96,5
20,97,7
20,98,1
20,99,1
21,0,2
21,1,1
21,2,4
21,3,9
21,4,3
21,5,8
21,6,2
21,7,10
21,8,9
21,9,10
21,10,9
21,11,8
21,12,3
21,13,4
21,14,8
21,15,4
21,16,5
21,17,6
21,18,3
21,19,4
21,20,7
21,22,7
21,23,3
21,24,4
21,25,5
21,26,1
21,27,2
21,28,2
21,29,1
21,30,1
21,31,4
21,32,10
21,33,4
21,34,6
21,35,3
21,36,7
21,37,1
21,38,6
21,39,4
21,40,5
21,41,4
21,42,6
21,43,9
21,44,7
21,45,10
21,46,8
21,47,8
21,48,2
21,49,5
21,50,3
21,51,1
21,52,7
21,53,8
21,54,8
21,55,6
21,56,5
21,57,10
21,58,4
21,59,5
21,60,3
21,61,9
21,62,9
21,63,8
21,64,10
21,65,8
21,66,6
21,67,1
21,68,7
21,69,3
21,70,9
21,71,6
21,72,10
21,73,2
21,74,9
21,75,7
21,76,6
21,77,2
21,78,4
21,79,10
21,80,6
21,81,9
21,82,9
21,83,8
21,84,3
21,85,7
21,86,7
21,87,10
21,88,3
21,89,3
21,90,6
21,91,6
21,92,7
21,93,6
21,94,8
21,95,3
21,96,4
21,97,10
21,98,4
21,99,8
22,0,10
22,1,4
22,2,7
22,3,3
22,4,7
22,5,6
22,6,8
22,7,3
22,8,2
22,9,1
22,10,9
22,11,9
22,12,1
22,13,7
22,14,9
22,15,1
22,16,1
22,17,8
22,18,9
22,19,1
22,20,8
22,21,9
22,23,4
22,24,2
22,25,1
22,26,7
22,27,7
22,28,9
22,29,6
22,30,7
22,31,3
22,32,8
22,33,2
22,34,3
22,35,1
22,36,6
22,37,9
22,38,10
22,39,8
22,40,8
22,41,7
22,42,1
22,43,8
22,44,9
22,45,2
22,46,7
22,47,3
22,48,1
22,49,10
22,50,9
22,51,8
22,52,3
22,53,5
22,54,7
22,55,7
22,56,5
22,57,10
22,58,10
22,59,10
22,60,8
22,61,2
22,62,2
22,63,8
22,64,4
22,65,7
22,66,2
22,67,5
22,68,1
22,69,7
22,70,7
22,71,7
22,72,7
22,73,8
22,74,6
22,75,8
22,76,2
22,77,6
22,78,5
22,79,1
22,80,1
22,81,10
22,82,9
22,83,6
22,84,10
22,85,6
22,86,4
22,87,4
22,88,8
22,89,10
22,90,1
22,91,7
22,92,9
22,93,9
22,94,9
22,95,8
22,96,10
22,97,10
22,98,5
22,99,6
23,0,9
23,1,8
23,2,10
23,3,2
23,4,8
23,5,7
23,6,4
23,7,8
23,8,1
23,9,4
23,10,4
23,11,5
23,12,8
23,13,8
23,14,10
23,15,2
23,16,8
23,17,1
23,18,9
23,19,10
23,20,7
23,21,7
23,22,8
23,24,10
23,25,5
23,26,1
23,27,2
23,28,8
23,29,8
23,30,9
23,31,8
23,32,3
23,33,7
23,34,4
23,35,10
23,36,2
23,37,3
23,38,2
23,39,1
23,40,4
23,41,6
23,42,10
23,43,10
23,44,5
23,45,8
23,46,5
23,47,9
23,48,10
23,49,1
23,50,1
23,51,4
23,52,2
23,53,5
23,54,6
23,55,2
23,56,4
