VERTEX,minute
93,159
76,159
92,159
91,159
97,159
96,160
93,160
97,160
83,160
85,160
99,161
95,161
96,161
99,161
91,161
76,162
99,162
95,162
79,162
75,162
97,163
83,163
82,163
82,163
86,163
75,164
94,164
87,164
75,164
91,164
82,165
89,165
83,165
81,165
83,165
97,166
98,166
75,166
93,166
93,166
92,167
79,167
88,167
90,167
96,167
91,168
86,168
76,168
85,168
83,168
97,169
92,169
86,169
82,169
77,169
76,170
86,170
98,170
98,170
90,170
83,171
91,171
94,171
90,171
88,171
77,172
88,172
95,172
94,172
77,172
92,173
85,173
92,173
78,173
85,173
95,174
86,174
99,174
96,174
77,174
95,175
76,175
83,175
98,175
95,175
77,176
91,176
84,176
81,176
80,176
83,177
76,177
91,177
82,177
81,177
90,178
99,178
76,178
94,178
91,178
75,179
93,179
98,179
86,179
75,179
84,180
90,180
82,180
81,180
85,180
84,181
92,181
86,181
89,181
84,181
86,182
85,182
98,182
91,182
85,182
90,183
81,183
92,183
76,183
91,183
97,184
86,184
87,184
81,184
79,184
95,185
78,185
96,185
87,185
98,185
99,186
77,186
96,186
84,186
89,186
85,187
96,187
78,187
97,187
90,187
80,188
88,188
81,188
83,188
86,188
79,189
96,189
91,189
80,189
91,189
90,190
87,190
81,190
97,190
79,190
75,191
91,191
80,191
98,191
85,191
77,192
75,192
75,192
92,192
77,192
93,193
97,193
80,193
76,193
89,193
95,194
95,194
79,194
99,194
78,194
91,195
80,195
84,195
92,195
98,195
89,196
81,196
95,196
79,196
89,196
93,197
90,197
97,197
96,197
82,197
95,198
97,198
80,198
76,198
85,198
98,199
99,199
81,199
76,199
91,199
91,200
94,200
99,200
91,200
80,200
98,201
85,201
95,201
83,201
97,201
93,202
91,202
77,202
94,202
79,202
98,203
94,203
82,203
98,203
92,203
95,204
90,204
90,204
92,204
90,204
92,205
88,205
97,205
76,205
83,205
92,206
91,206
90,206
99,206
78,206
80,207
92,207
84,207
88,207
93,207
90,208
91,208
77,208
80,208
84,208
94,209
90,209
97,209
98,209
86,209
82,210
96,210
87,210
80,210
76,210
80,211
86,211
84,211
77,211
98,211
81,212
80,212
85,212
85,212
83,212
91,213
80,213
87,213
76,213
80,213
98,214
93,214
79,214
76,214
99,214
88,215
99,215
76,215
84,215
92,215
99,216
83,216
98,216
85,216
93,216
88,217
80,217
80,217
91,217
83,217
78,218
97,218
81,218
96,218
75,218
92,219
83,219
89,219
77,219
79,219
91,220
91,220
90,220
82,220
98,220
82,221
80,221
75,221
81,221
95,221
84,222
76,222
86,222
97,222
81,222
90,223
81,223
80,223
89,223
89,223
88,224
80,224
99,224
85,224
99,224
95,225
76,225
87,225
93,225
82,225
84,226
99,226
84,226
83,226
83,226
97,227
77,227
75,227
84,227
96,227
76,228
97,228
94,228
92,228
78,228
97,229
84,229
88,229
77,229
87,229
87,230
83,230
78,230
90,230
79,230
82,231
99,231
84,231
97,231
75,231
89,232
92,232
83,232
76,232
83,232
83,233
96,233
80,233
95,233
99,233
96,234
92,234
80,234
83,234
92,234
96,235
87,235
87,235
84,235
86,235
77,236
77,236
98,236
86,236
91,236
75,237
96,237
94,237
92,237
79,237
79,238
98,238
94,238
75,238
88,238
94,239
81,239
95,239
79,239
82,239
99,240
88,240
86,240
87,240
77,240
92,241
99,241
98,241
77,241
81,241
95,242
98,242
91,242
86,242
82,242
89,243
85,243
85,243
90,243
83,243
79,244
94,244
95,244
87,244
81,244
81,245
83,245
89,245
76,245
97,245
82,246
96,246
91,246
88,246
78,246
90,247
92,247
76,247
85,247
93,247
91,248
82,248
91,248
93,248
87,248
82,249
78,249
92,249
75,249
99,249
82,250
89,250
87,250
93,250
89,250
97,251
81,251
81,251
79,251
94,251
87,252
92,252
97,252
81,252
96,252
81,253
81,253
90,253
77,253
86,253
95,254
84,254
94,254
93,254
95,254
95,255
86,255
90,255
79,255
80,255
78,256
99,256
76,256
80,256
82,256
86,257
79,257
78,257
83,257
92,257
96,258
99,258
83,258
89,258
88,258
75,259
89,259
89,259
78,259
82,259
99,260
85,260
87,260
94,260
76,260
94,261
93,261
93,261
98,261
81,261
85,262
81,262
91,262
80,262
83,262
92,263
96,263
94,263
85,263
94,263
96,264
99,264
85,264
97,264
99,264
79,265
85,265
81,265
77,265
85,265
93,266
80,266
81,266
79,266
76,266
98,267
99,267
99,267
96,267
84,267
75,268
87,268
83,268
95,268
76,268
75,269
98,269
79,269
95,269
75,269
81,270
88,270
82,270
78,270
78,270
77,271
92,271
90,271
79,271
86,271
84,272
92,272
79,272
84,272
88,272
80,273
83,273
94,273
81,273
75,273
77,274
86,274
78,274
87,274
89,274
97,275
97,275
80,275
94,275
88,275
86,276
93,276
99,276
92,276
87,276
94,277
87,277
76,277
76,277
89,277
88,278
88,278
95,278
85,278
95,278
98,279
94,279
81,279
89,279
82,279
78,280
78,280
75,280
93,280
84,280
85,281
99,281
80,281
89,281
94,281
97,282
77,282
79,282
90,282
96,282
88,283
83,283
81,283
83,283
93,283
77,284
94,284
93,284
80,284
91,284
84,285
78,285
76,285
99,285
87,285
78,286
93,286
91,286
79,286
96,286
85,287
93,287
89,287
84,287
87,287
97,288
95,288
79,288
93,288
76,288
75,289
95,289
89,289
97,289
82,289
86,290
91,290
75,290
82,290
97,290
84,291
95,291
92,291
78,291
88,291
83,292
99,292
94,292
88,292
96,292
95,293
80,293
92,293
94,293
76,293
92,294
77,294
79,294
75,294
92,294
76,295
85,295
82,295
89,295
82,295
85,296
93,296
86,296
78,296
79,296
96,297
96,297
81,297
90,297
86,297
92,298
94,298
87,298
81,298
85,298
96,299
78,299
76,299
99,299
92,299
78,300
77,300
85,300
96,300
86,300
77,301
78,301
84,301
97,301
77,301
90,302
93,302
79,302
92,302
96,302
94,303
89,303
96,303
99,303
93,303
77,304
86,304
98,304
86,304
78,304
97,305
75,305
79,305
97,305
79,305
78,306
78,306
81,306
88,306
92,306
79,307
75,307
80,307
93,307
91,307
83,308
80,308
81,308
81,308
98,308
75,309
98,309
97,309
94,309
94,309
89,310
89,310
89,310
82,310
86,310
83,311
92,311
98,311
85,311
85,311
86,312
99,312
91,312
96,312
78,312
80,313
91,313
90,313
91,313
87,313
87,314
84,314
78,314
82,314
79,314
96,315
87,315
91,315
78,315
87,315
76,316
87,316
95,316
93,316
98,316
88,317
95,317
84,317
88,317
94,317
76,318
99,318
91,318
97,318
91,318
98,319
94,319
90,319
92,319
80,319
77,320
82,320
89,320
99,320
96,320
87,321
96,321
84,321
91,321
83,321
84,322
99,322
85,322
84,322
87,322
96,323
89,323
80,323
77,323
92,323
91,324
92,324
82,324
92,324
76,324
96,325
91,325
99,325
85,325
97,325
81,326
79,326
84,326
98,326
89,326
87,327
99,327
96,327
85,327
78,327
80,328
79,328
90,328
99,328
84,328
81,329
85,329
89,329
82,329
96,329
90,330
87,330
80,330
83,330
76,330
96,331
81,331
82,331
89,331
96,331
79,332
76,332
84,332
81,332
84,332
94,333
83,333
76,333
86,333
92,333
91,334
96,334
93,334
91,334
97,334
76,335
83,335
83,335
89,335
99,335
99,336
91,336
90,336
78,336
91,336
97,337
93,337
82,337
91,337
88,337
87,338
76,338
75,338
88,338
90,338
93,339
92,339
89,339
80,339
75,339
96,340
82,340
92,340
82,340
91,340
77,341
82,341
92,341
90,341
77,341
83,342
90,342
78,342
82,342
85,342
80,343
94,343
99,343
89,343
78,343
75,344
87,344
86,344
96,344
83,344
86,345
96,345
83,345
78,345
89,345
94,346
77,346
81,346
92,346
89,346
89,347
98,347
81,347
81,347
94,347
78,348
83,348
99,348
82,348
98,348
83,349
82,349
99,349
95,349
94,349
98,350
87,350
81,350
82,350
87,350
90,351
76,351
78,351
95,351
89,351
82,352
92,352
94,352
85,352
80,352
84,353
79,353
78,353
83,353
80,353
77,354
75,354
99,354
89,354
84,354
87,355
82,355
75,355
86,355
93,355
94,356
78,356
89,356
79,356
96,356
94,357
91,357
83,357
89,357
84,357
83,358
83,358
76,358
76,358
96,358
85,359
75,359
90,359
87,359
85,359
82,360
91,360
75,360
98,360
85,360
90,361
93,361
79,361
81,361
77,361
98,362
96,362
92,362
93,362
91,362
79,363
84,363
85,363
81,363
75,363
93,364
81,364
82,364
91,364
99,364
89,365
85,365
79,365
81,365
93,365
95,366
99,366
99,366
92,366
85,366
95,367
82,367
76,367
86,367
92,367
75,368
96,368
77,368
79,368
82,368
99,369
95,369
90,369
81,369
75,369
75,370
79,370
77,370
76,370
82,370
97,371
99,371
91,371
97,371
88,371
98,372
75,372
80,372
98,372
99,372
79,373
90,373
80,373
83,373
84,373
75,374
79,374
86,374
96,374
92,374
83,375
75,375
88,375
95,375
80,375
85,376
91,376
86,376
88,376
80,376
82,377
89,377
86,377
76,377
79,377
86,378
86,378
87,378
82,378
95,378
92,379
85,379
80,379
77,379
96,379
81,380
89,380
83,380
77,380
83,380
75,381
87,381
77,381
92,381
80,381
78,382
83,382
93,382
93,382
76,382
75,383
94,383
88,383
89,383
75,383
91,384
92,384
91,384
82,384
96,384
89,385
79,385
97,385
97,385
88,385
78,386
80,386
76,386
98,386
93,386
93,387
80,387
98,387
77,387
87,387
83,388
89,388
93,388
80,388
92,388
92,389
99,389
87,389
93,389
82,389
88,390
79,390
86,390
91,390
80,390
84,391
83,391
75,391
96,391
77,391
98,392
88,392
79,392
80,392
81,392
78,393
83,393
88,393
85,393
87,393
89,394
90,394
78,394
96,394
99,394
75,395
96,395
99,395
95,395
80,395
98,396
88,396
92,396
95,396
98,396
76,397
75,397
76,397
83,397
79,397
85,398
83,398
94,398
92,398
87,398
82,399
77,399
90,399
78,399
92,399
95,400
99,400
98,400
82,400
98,400
92,401
98,401
84,401
76,401
97,401
97,402
84,402
96,402
93,402
90,402
90,403
81,403
83,403
92,403
86,403
77,404
87,404
86,404
96,404
97,404
80,405
85,405
92,405
89,405
93,405
81,406
90,406
89,406
86,406
79,406
79,407
86,407
82,407
80,407
76,407
92,408
76,408
93,408
93,408
79,408
92,409
75,409
82,409
90,409
78,409
78,410
80,410
93,410
79,410
89,410
99,411
81,411
97,411
82,411
96,411
90,412
80,412
90,412
89,412
89,412
91,413
82,413
77,413
86,413
91,413
81,414
98,414
80,414
82,414
79,414
79,415
85,415
83,415
78,415
78,415
79,416
80,416
86,416
89,416
85,416
88,417
93,417
90,417
91,417
96,417
97,418
86,418
86,418
92,418
76,418
91,419
83,419
94,419
79,419
93,419
97,420
81,420
77,420
81,420
99,420
94,421
76,421
91,421
85,421
89,421
88,422
95,422
79,422
89,422
78,422
95,423
84,423
95,423
79,423
96,423
75,424
75,424
82,424
85,424
90,424
95,425
82,425
78,425
96,425
76,425
94,426
87,426
89,426
85,426
89,426
86,427
80,427
95,427
77,427
98,427
81,428
81,428
91,428
82,428
98,428
85,429
97,429
84,429
90,429
92,429
99,430
77,430
76,430
80,430
96,430
84,431
79,431
89,431
78,431
96,431
91,432
76,432
90,432
92,432
92,432
81,433
75,433
76,433
82,433
85,433
91,434
98,434
86,434
75,434
76,434
82,435
76,435
84,435
77,435
90,435
79,436
83,436
83,436
78,436
95,436
98,437
88,437
95,437
93,437
81,437
93,438
80,438
88,438
77,438
93,438
83,439
89,439
94,439
81,439
99,439
81,440
97,440
87,440
97,440
92,440
90,441
95,441
85,441
87,441
94,441
89,442
88,442
92,442
97,442
96,442
91,443
91,443
84,443
98,443
78,443
87,444
86,444
99,444
91,444
77,444
81,445
78,445
87,445
80,445
99,445
76,446
82,446
95,446
85,446
83,446
83,447
85,447
99,447
98,447
83,447
86,448
87,448
92,448
82,448
86,448
78,449
80,449
91,449
82,449
79,449
81,450
83,450
78,450
81,450
99,450
77,451
78,451
95,451
76,451
90,451
98,452
77,452
82,452
94,452
99,452
90,453
77,453
97,453
94,453
94,453
80,454
75,454
82,454
95,454
85,454
79,455
90,455
87,455
75,455
98,455
90,456
98,456
77,456
79,456
76,456
81,457
93,457
77,457
93,457
99,457
99,458
91,458
98,458
79,458
92,458
99,459
80,459
80,459
76,459
75,459
76,460
82,460
92,460
76,460
79,460
84,461
75,461
79,461
88,461
79,461
91,462
82,462
84,462
95,462
85,462
95,463
95,463
78,463
78,463
84,463
78,464
85,464
89,464
78,464
76,464
83,465
96,465
77,465
83,465
90,465
88,466
91,466
81,466
87,466
81,466
92,467
98,467
76,467
79,467
77,467
77,468
97,468
94,468
79,468
84,468
82,469
92,469
85,469
94,469
87,469
89,470
88,470
99,470
98,470
80,470
78,471
93,471
76,471
93,471
81,471
76,472
99,472
89,472
89,472
95,472
95,473
86,473
95,473
91,473
85,473
77,474
92,474
88,474
99,474
80,474
97,475
83,475
87,475
83,475
84,475
79,476
75,476
95,476
82,476
76,476
80,477
88,477
78,477
91,477
77,477
83,478
78,478
86,478
79,478
98,478
99,479
81,479
75,479
82,479
92,479
82,480
86,480
78,480
83,480
93,480
96,481
77,481
82,481
79,481
76,481
84,482
79,482
88,482
82,482
75,482
75,483
75,483
98,483
99,483
98,483
83,484
92,484
94,484
76,484
81,484
78,485
84,485
99,485
79,485
83,485
84,486
90,486
96,486
86,486
99,486
95,487
75,487
76,487
84,487
98,487
80,488
82,488
78,488
87,488
81,488
81,489
97,489
97,489
99,489
84,489
96,490
96,490
90,490
83,490
97,490
87,491
81,491
81,491
82,491
79,491
86,492
95,492
81,492
83,492
84,492
80,493
90,493
97,493
76,493
94,493
78,494
85,494
90,494
83,494
87,494
89,495
91,495
93,495
94,495
86,495
78,496
94,496
83,496
93,496
87,496
93,497
93,497
96,497
76,497
84,497
93,498
83,498
78,498
92,498
75,498
89,499
98,499
93,499
76,499
77,499
86,500
82,500
93,500
75,500
81,500
80,501
86,501
89,501
77,501
99,501
93,502
93,502
94,502
99,502
93,502
99,503
81,503
97,503
79,503
79,503
82,504
75,504
84,504
83,504
82,504
85,505
76,505
91,505
92,505
84,505
82,506
90,506
78,506
80,506
96,506
79,507
97,507
81,507
92,507
85,507
98,508
93,508
96,508
99,508
94,508
96,509
77,509
88,509
82,509
95,509
79,510
76,510
95,510
90,510
76,510
94,511
95,511
83,511
86,511
98,511
86,512
93,512
84,512
83,512
84,512
98,513
76,513
88,513
99,513
86,513
86,514
97,514
83,514
90,514
90,514
81,515
99,515
75,515
89,515
95,515
83,516
99,516
88,516
97,516
84,516
96,517
98,517
97,517
92,517
89,517
98,518
93,518
80,518
99,518
90,518
81,519
76,519
96,519
77,519
92,519
79,520
88,520
96,520
77,520
92,520
76,521
89,521
87,521
76,521
80,521
75,522
99,522
75,522
84,522
81,522
97,523
94,523
92,523
78,523
76,523
86,524
89,524
96,524
99,524
88,524
94,525
76,525
95,525
77,525
84,525
79,526
96,526
83,526
82,526
98,526
92,527
80,527
80,527
88,527
96,527
82,528
97,528
89,528
90,528
94,528
84,529
76,529
75,529
84,529
82,529
96,530
83,530
94,530
76,530
83,530
75,531
75,531
86,531
98,531
83,531
91,532
99,532
84,532
89,532
82,532
76,533
83,533
75,533
91,533
84,533
76,534
93,534
90,534
79,534
86,534
92,535
78,535
99,535
77,535
82,535
77,536
80,536
97,536
88,536
77,536
79,537
89,537
86,537
80,537
95,537
83,538
81,538
92,538
95,538
79,538
92,539
84,539
82,539
92,539
87,539
85,540
98,540
91,540
81,540
97,540
97,541
85,541
89,541
83,541
92,541
91,542
84,542
97,542
91,542
87,542
75,543
97,543
81,543
87,543
75,543
91,544
76,544
96,544
97,544
75,544
86,545
78,545
88,545
95,545
85,545
90,546
79,546
82,546
76,546
86,546
98,547
83,547
95,547
96,547
94,547
89,548
88,548
88,548
76,548
78,548
91,549
86,549
82,549
82,549
77,549
97,550
99,550
91,550
92,550
97,550
85,551
93,551
86,551
81,551
91,551
96,552
84,552
75,552
81,552
76,552
82,553
84,553
88,553
91,553
94,553
78,554
80,554
91,554
75,554
77,554
83,555
91,555
82,555
82,555
78,555
75,556
93,556
79,556
82,556
87,556
91,557
80,557
93,557
88,557
81,557
77,558
84,558
91,558
84,558
93,558
95,559
87,559
92,559
96,559
89,559
91,560
94,560
81,560
98,560
78,560
98,561
77,561
82,561
98,561
83,561
97,562
86,562
94,562
96,562
87,562
96,563
98,563
95,563
95,563
95,563
86,564
84,564
80,564
91,564
98,564
78,565
79,565
84,565
99,565
88,565
95,566
79,566
89,566
85,566
87,566
81,567
80,567
75,567
92,567
80,567
95,568
77,568
99,568
91,568
86,568
89,569
75,569
84,569
87,569
87,569
87,570
77,570
84,570
93,570
96,570
80,571
95,571
78,571
83,571
79,571
78,572
75,572
78,572
77,572
82,572
92,573
78,573
79,573
80,573
79,573
77,574
87,574
78,574
76,574
88,574
95,575
76,575
76,575
75,575
89,575
80,576
85,576
85,576
96,576
85,576
75,577
79,577
95,577
99,577
92,577
90,578
92,578
93,578
75,578
86,578
98,579
91,579
94,579
94,579
88,579
89,580
95,580
75,580
92,580
78,580
93,581
92,581
85,581
90,581
94,581
93,582
89,582
98,582
97,582
85,582
89,583
78,583
98,583
85,583
81,583
84,584
82,584
82,584
75,584
94,584
75,585
96,585
90,585
77,585
80,585
83,586
90,586
95,586
97,586
90,586
78,587
83,587
79,587
98,587
82,587
85,588
92,588
86,588
77,588
83,588
87,589
99,589
84,589
75,589
83,589
85,590
82,590
97,590
92,590
86,590
82,591
88,591
95,591
97,591
95,591
81,592
94,592
80,592
91,592
85,592
75,593
98,593
96,593
95,593
80,593
92,594
78,594
95,594
82,594
97,594
87,595
83,595
88,595
99,595
80,595
75,596
89,596
92,596
98,596
78,596
76,597
94,597
77,597
75,597
80,597
87,598
76,598
83,598
75,598
91,598
87,599
95,599
81,599
78,599
78,599
97,600
84,600
78,600
99,600
96,600
84,601
95,601
89,601
86,601
90,601
89,602
94,602
78,602
90,602
86,602
94,603
85,603
92,603
89,603
94,603
82,604
93,604
83,604
85,604
83,604
96,605
95,605
96,605
98,605
92,605
99,606
82,606
77,606
89,606
79,606
88,607
94,607
93,607
85,607
75,607
91,608
91,608
79,608
99,608
91,608
87,609
95,609
89,609
91,609
99,609
88,610
93,610
91,610
78,610
84,610
80,611
82,611
79,611
84,611
76,611
86,612
92,612
76,612
90,612
76,612
85,613
76,613
83,613
76,613
90,613
76,614
89,614
82,614
97,614
90,614
85,615
79,615
88,615
98,615
98,615
88,616
86,616
91,616
75,616
91,616
99,617
91,617
80,617
80,617
91,617
81,618
95,618
81,618
98,618
93,618
81,619
84,619
77,619
82,619
90,619
84,620
87,620
84,620
94,620
96,620
79,621
78,621
92,621
83,621
81,621
95,622
98,622
80,622
81,622
93,622
77,623
86,623
92,623
91,623
97,623
87,624
94,624
84,624
98,624
88,624
77,625
83,625
94,625
82,625
82,625
90,626
89,626
91,626
94,626
87,626
86,627
83,627
86,627
77,627
84,627
85,628
76,628
83,628
77,628
78,628
83,629
78,629
90,629
94,629
79,629
91,630
76,630
99,630
89,630
82,630
81,631
91,631
93,631
87,631
92,631
85,632
81,632
80,632
87,632
94,632
99,633
85,633
77,633
81,633
94,633
93,634
97,634
86,634
91,634
94,634
92,635
95,635
93,635
75,635
86,635
94,636
86,636
90,636
84,636
75,636
79,637
88,637
93,637
83,637
87,637
86,638
91,638
85,638
99,638
96,638
78,639
95,639
94,639
78,639
95,639
93,640
82,640
75,640
76,640
89,640
91,641
76,641
92,641
84,641
91,641
97,642
94,642
86,642
80,642
78,642
99,643
82,643
83,643
80,643
99,643
84,644
76,644
84,644
81,644
80,644
96,645
91,645
98,645
99,645
81,645
83,646
85,646
96,646
81,646
95,646
83,647
92,647
82,647
93,647
87,647
91,648
99,648
94,648
95,648
92,648
90,649
95,649
85,649
98,649
99,649
75,650
86,650
80,650
83,650
96,650
95,651
83,651
82,651
75,651
78,651
94,652
81,652
86,652
95,652
90,652
88,653
82,653
93,653
99,653
92,653
99,654
97,654
86,654
87,654
82,654
85,655
77,655
98,655
97,655
99,655
93,656
83,656
93,656
75,656
94,656
81,657
94,657
98,657
78,657
94,657
79,658
79,658
96,658
91,658
91,658
90,659
78,659
89,659
93,659
98,659
75,660
88,660
94,660
99,660
90,660
81,661
97,661
92,661
91,661
78,661
83,662
96,662
87,662
76,662
86,662
95,663
99,663
99,663
81,663
75,663
76,664
89,664
79,664
82,664
91,664
94,665
85,665
88,665
75,665
91,665
84,666
95,666
77,666
94,666
90,666
88,667
81,667
76,667
96,667
83,667
85,668
77,668
85,668
83,668
75,668
75,669
78,669
92,669
88,669
83,669
75,670
91,670
86,670
82,670
96,670
85,671
89,671
96,671
93,671
91,671
98,672
93,672
76,672
83,672
76,672
88,673
95,673
93,673
96,673
84,673
88,674
95,674
84,674
96,674
91,674
88,675
87,675
85,675
87,675
90,675
76,676
96,676
75,676
84,676
85,676
98,677
97,677
93,677
85,677
95,677
80,678
98,678
89,678
75,678
81,678
86,679
84,679
95,679
80,679
97,679
79,680
93,680
83,680
75,680
75,680
87,681
94,681
82,681
84,681
84,681
79,682
83,682
93,682
95,682
76,682
98,683
96,683
91,683
95,683
78,683
96,684
78,684
79,684
75,684
77,684
91,685
85,685
91,685
90,685
91,685
83,686
86,686
98,686
86,686
89,686
87,687
84,687
76,687
81,687
82,687
80,688
85,688
83,688
85,688
93,688
77,689
91,689
84,689
78,689
95,689
86,690
99,690
98,690
76,690
79,690
93,691
76,691
81,691
76,691
98,691
86,692
97,692
87,692
88,692
75,692
96,693
94,693
82,693
96,693
78,693
86,694
78,694
98,694
98,694
94,694
88,695
85,695
85,695
96,695
92,695
80,696
86,696
94,696
98,696
88,696
79,697
88,697
94,697
83,697
93,697
94,698
95,698
91,698
81,698
92,698
